,Q1_ORTHODOX_SCREENER,Q2_MODERN_YESHIVISH_HAREDI,Q3_MODERN_LEFT_RIGHT,Q4_AGE,Q5_GENDER,Q6_MARITAL_Status,Q7_AGE_DIVORCED,Q8_BROKEN_ENGAGEMENT,Q9_Ashkenazi,Q9_Sephardi,Q9_Mizrahi,Q9_FSUEmigre,Q9_JewColor,Q9_LatinAmerican,Q9_LGBTQ,Q9_Disability,Q9_Convert,Q9_BaalTeshuvah,Q9_OtherOrthodox,Q9_OtherOrth_text,Q10_FREQUENCY_SHABBAT_SHUL,Q11_PANDEMIC_SHUl_COMPARE,Q12_PRIMARY_SHUL,Q13_Welcome,Q13_ShulCares,Q13_ShulPrograms,Q13_GoodRelationship,Q14_LOCAL_SHUL,Q14_SHUL_ELSEWHERE,Q14_LOCAL_ORTH_ORGS,Q14_LOCAL_NONORTHODOX_ORGS,Q14_SOCIAL_GROUPS,Q14_NATIONAL_JEWISH_ORGS,Q14_ONLINE_JEWISH,Q14_INDIVIDUALS,Q15_CONNECTED,Q15_FRIENDS,Q16_OBSERVANTJEW,Q16_SHABBAT_STRESS_FREE,Q16_FINANCES_COMFORTABLE,Q16_HAPPYFAMILY,Q16_HAPPY_SOCIALLY,Q17_MARRIAGE_GOAL,Q17_EDUCATION,Q17_CAREER,Q17_RELIG_GROWTH,Q17_PERSONAL_GROWTH,Q17_INDEPENDENCE,Q17_FINANCIAL_SUCCESS,Q17_HEALTH,Q17_CALMNESS,Q17_HAPPINESS,Q17_HELPING_OTHERS,Q18_DATING_AMOUNT,Q19A_YRS_DATING_SINGLE,Q19B_YRS_DATE_DIVORCED_SEP,Q19C_YRS_DATE_WIDOWED,Q20_FUTURE_DATING,Q21_COMMUNITY_EVENTS,Q21_SOCIAL_GATHERING,Q21_BLIND_DATES,Q21_TAKE_INITIATIVE,Q21_SHADCHANIN,Q21_ONLINE_JEWISH,Q21_JEWISH_MEDIA,Q21_ONLINE_NONJEWISH,Q21_ONLINE_NONJEW_MEDIA,Q22_RECO_MATCHMAKER,Q23_JEW_EVENTS,Q23_GATHERINGS,Q23_BLIND_DATES,Q23_TAKE_INITIATIVE,Q23_SHADCHANIM,Q23_ONLINE_JEWISH,Q23_JEWISH_MEDIA,Q23_ONLINE_NON_JEWISH,Q23_NON_JEW_MEDIA,Q23_ANY_OTHER,Q23_OTHER_TEXT,Q24_AMOUNT_INVESTIGATION,Q25_PARENT_INVOLVED,Q26_SOURCE_RECOM,vaQ26_APPEARANCE,Q26_INTELLIGENCE,Q26_FINANCES,Q26_SECULAR_EDUCATION,Q26_PROFESSION,Q26_FAMILY_BACKGROUND,Q26_WHERE_LIVES,Q26_AGE,Q26_JEWISH_KNOWLEDGE,Q26_RELIGIOUSITY,Q26_HASHKAFA_WORLDVIEW,Q26_ZIONISM_ALIYAH,Q26_FAMILY_PLANS,Q26_HOBBIES_ACTIVITIES,Q26_FEELING_LOVE,Q26_GENOROSITY,Q26_AMBITION,Q26_CALMNESS,Q26_COMPASSION,Q26_HONESTY,Q26_FLEXIBILITY,Q26_RESPECTS_OTHERS,Q26_ACCEPTS_ME_AS_AM,Q26_PARENTS_APPROVE,Q26_HUMBLE,Q26_NOT_BOSSY,Q27_RATING_DATING,Q31_EDUCATION,Q32_JEWISH_COLLEGE,Q33_INCOME,Q34_WHERE_LIVE,MARRIED_SINGLE,ID_CASE_NUMBER
42,10001,10005,,10012,10020,10022,,,0,0,0,0,0,0,0,0,0,0,1,Chabad,10039,10044,10047,10051,10050,10052,10049,1,0,1,0,0,0,0,1,10071,10072,10073,10074,10074,10074,10077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10157,10160,,10169,1,43
43,10001,10003,10007,10013,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10050,10050,10051,10051,0,0,0,0,0,0,0,0,10070,10071,10074,10075,10074,10074,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10157,10160,,10169,1,44
44,10001,10003,10008,10012,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10047,,,,,1,0,1,0,0,1,1,1,10069,10068,10073,10077,10077,10076,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10158,10159,,10169,1,45
45,10001,10004,,10015,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10050,10051,10050,1,1,1,1,1,1,1,1,10069,10068,10073,10074,10075,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10158,10160,,10169,1,46
46,10001,10003,10006,10014,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10050,10049,10049,1,1,1,1,1,1,1,1,10068,10069,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10158,10160,,10169,1,47
47,10001,10003,10008,10012,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10044,10047,,,,,1,1,1,1,0,1,0,1,10069,10069,10073,10073,10076,10073,10075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10158,10161,,10169,1,48
48,10001,10004,,10013,10020,10023,,10185,1,0,0,0,0,0,0,1,0,0,0,,10040,10043,10047,10049,10049,10049,10049,1,1,1,0,0,0,0,1,10068,10068,10073,10077,10077,10077,10076,0,0,0,0,1,1,1,1,0,1,0,10081,,,,,,,,,,,,,,,,,,,,,,,,,,10474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10161,10162,10169,2,49
49,10001,10004,,10012,10019,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10050,10051,10053,10050,1,0,0,0,0,0,0,0,10068,10068,10073,10076,10077,10073,10073,1,0,1,1,0,0,1,0,0,1,0,10078,3,,,10087,10095,10095,10095,10095,10092,10095,10095,10095,10095,10484,0,0,0,0,1,0,0,0,0,0,,10474,10188,10143,10139,10139,10140,10139,10139,10140,10140,10140,10139,10139,10139,10229,10229,10391,10390,10391,10391,10391,10390,10390,10391,10390,10390,10390,10391,10390,7,10157,10159,10162,10169,2,50
50,10001,10004,,10014,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,1,0,1,0,0,1,0,1,10068,10068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,51
51,10001,10003,10008,10012,10020,10022,,,1,0,0,0,0,0,0,0,0,0,1,BT from a mixed faith home,10041,10045,10047,10049,10049,10049,10049,1,1,1,0,0,0,0,1,10068,10068,10073,10077,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10156,10160,,10169,1,52
52,10001,10004,,10014,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,1,1,0,0,0,0,0,0,10068,10068,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10156,10160,,10169,1,53
53,10001,10004,,10011,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10048,,,,,1,1,1,0,1,0,0,1,10069,10068,10073,10074,10074,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10159,,10169,1,54
54,10001,10003,10006,10013,10020,10022,,,1,0,0,0,0,0,1,0,0,0,0,,10039,10045,10047,10050,10052,10050,10051,1,1,1,1,1,1,1,1,10070,10070,10073,10074,10075,10074,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10158,10160,,10169,1,55
55,10001,10005,,10015,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10044,10047,10049,10049,10049,10049,1,1,1,1,1,0,0,1,10068,10068,10073,10074,10073,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10158,10160,,10169,1,56
56,10001,10003,10008,10013,10020,10022,,,1,0,0,0,0,0,1,0,0,0,0,,10039,10045,10047,10050,10050,10050,10049,1,1,1,1,1,0,1,1,10068,10069,10073,10075,10074,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10159,,10169,1,57
57,10001,10003,10008,10014,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,1,1,1,0,1,1,1,1,10068,10068,10073,10074,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10157,10161,,10169,1,58
58,10001,10003,10006,10014,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10044,10047,,,,,1,1,1,1,1,1,1,1,10069,10069,10073,10073,10075,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,10160,,10169,1,59
59,10001,10005,,10012,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10047,,,,,1,0,1,0,0,0,0,1,10069,10071,10073,10074,10077,10074,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,1,60
60,10001,10003,10007,10017,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10050,10049,1,0,0,0,0,0,0,1,10068,10069,10073,10073,10074,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,,10169,1,61
61,10001,10003,10007,10018,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10051,10049,1,1,1,0,0,0,0,1,10069,10069,10073,10074,10073,10074,10075,0,0,0,1,0,0,0,1,1,1,0,10081,50,,,10089,10094,10094,10094,10094,10094,10095,10095,10095,10095,10484,,,,,,,,,,,,10475,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10158,10160,10165,10169,2,62
62,10001,10003,10006,10016,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10040,10044,10047,10050,10050,10051,10049,1,1,1,1,1,1,1,1,10068,10068,10073,10074,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,,10169,1,63
63,10001,10003,10008,10017,10019,10025,38,10185,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10048,,,,,1,0,1,1,0,0,0,1,10071,10072,10073,10076,10073,10074,10076,0,0,0,0,0,0,1,1,1,1,0,10081,,10,,10089,10095,,10095,10095,10095,10095,10095,10095,10095,,,,,,,,,,,,,10474,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10158,10160,10164,10169,2,64
64,10001,10005,,10014,10019,10022,,,1,0,0,0,0,0,1,0,0,0,0,,10039,10045,10047,10050,10050,10049,10050,1,1,1,1,1,0,0,1,10070,10070,10073,10074,10074,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10155,,,10169,1,65
65,10001,10005,,10016,10020,10022,,,0,0,0,0,0,0,0,0,1,0,0,,10039,10045,10047,10049,10050,10050,10049,1,0,1,0,1,1,1,0,10068,10069,10073,10073,10075,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10158,10160,,10169,1,66
66,10001,10003,10008,10013,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10050,10051,10050,10051,1,1,1,0,1,0,1,1,10070,10068,10074,10073,10074,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10157,10160,,10169,1,67
67,10001,10005,,10013,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10050,10051,10050,1,1,1,0,0,0,0,1,10068,10068,10073,10073,10074,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10156,,,10169,1,68
68,10001,10003,10006,10015,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10040,10045,10047,10049,10049,10049,10049,1,0,1,0,0,1,0,1,10068,10068,10073,10074,10075,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10158,10160,,10169,1,69
69,10001,10003,10006,10015,10019,10025,44,10185,1,0,0,0,0,0,0,0,0,0,1,Orthoprax / Non-Believer,10042,10043,10047,,,,,1,1,1,1,1,1,1,1,10072,10071,10074,10075,10077,10076,10076,0,0,1,0,1,0,1,1,0,1,0,10081,,2,,10088,10095,10095,10095,10092,10095,10092,10092,10092,10092,,0,0,0,1,0,1,0,1,0,0,,10476,10189,10229,10139,10139,10143,10139,10140,10229,10228,10143,10139,10143,10139,10229,10140,10390,10390,10390,10391,10390,10390,10390,10390,10390,10390,10394,10392,10390,,10158,10160,10167,10169,2,70
70,10001,10004,,10015,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10050,10050,10050,0,0,1,0,0,0,0,0,10068,10068,10073,10073,10075,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10156,10160,,10169,1,71
71,10001,10004,,10013,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,1,1,1,0,0,0,0,1,10069,10070,10073,10074,10074,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10158,10159,,10169,1,72
72,10001,10005,,10012,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10047,,,,,1,1,1,0,1,1,1,1,10068,10068,10073,10074,10076,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10155,,,10169,1,73
73,10001,10003,10006,10018,10019,10026,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10044,10047,10049,10049,10050,10049,1,1,1,1,1,1,1,1,10069,10069,10073,10074,10074,10076,10076,1,0,0,1,0,0,0,0,0,0,1,10081,,,5,10088,10094,10093,10094,10093,10095,10093,10094,10095,10095,,1,1,0,0,0,1,0,0,0,0,,10475,10189,10140,10140,10140,10143,10143,10143,10228,10143,10143,10143,,10139,10143,10229,10391,10391,10391,10392,10391,10390,10390,10390,10390,10390,10394,10391,10391,2,10158,10160,10164,10169,2,74
74,10001,10003,10007,10015,10019,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10052,10052,10052,10052,1,0,0,0,1,0,1,1,10071,10069,10074,10076,10076,10076,10076,1,1,1,0,0,0,1,0,0,0,1,10079,15,,,10088,10094,10094,10092,10095,10092,10092,10092,10095,10095,10484,0,0,1,0,1,1,0,0,0,0,,10476,10190,10140,10140,10140,10140,10140,10140,10140,10140,10143,10139,10140,10140,10140,10143,10391,10391,10391,10391,10391,10391,10391,10391,10391,10391,10391,10392,10391,,10158,10160,10164,10169,2,75
75,10001,10003,10006,10016,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,0,0,0,1,0,1,1,10069,10070,10074,10076,10075,10074,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,,10169,1,76
76,10001,10003,10007,10014,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10043,10047,10049,10051,10051,,1,1,1,0,1,1,0,1,10069,10069,10073,10073,10074,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10159,,10170,1,77
77,10001,10003,10007,10014,10020,10022,,,1,1,0,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,1,1,1,1,1,1,1,10068,10069,10073,10076,10074,10073,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10159,,10169,1,78
78,10001,10003,10008,10010,10020,10022,,,1,0,0,0,0,0,1,0,0,0,0,,10040,10046,10047,10049,10051,10050,10051,1,1,1,0,0,0,1,1,10069,10069,10073,10075,10074,10074,10077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10156,10160,,10169,1,79
79,10001,10003,10007,10014,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,0,1,0,0,0,0,1,10072,10072,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10157,10160,,10169,1,80
80,10001,10003,10008,10017,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,1,1,0,0,0,0,1,10068,10068,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10158,10160,,10169,1,81
81,10001,10003,10008,10015,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10041,10043,10047,10049,10049,10051,10049,1,0,0,0,0,0,0,1,10069,10069,10075,10076,10076,10074,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10156,10160,,10169,1,82
82,10001,10005,,10012,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10050,10049,10049,1,1,1,0,0,0,1,1,10068,10068,10073,10073,10075,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10157,10159,,10169,1,83
83,10001,10003,10007,10016,10020,10023,,10185,0,0,0,0,0,0,0,0,0,0,0,,10042,10045,10047,,,,,0,0,0,0,1,1,1,1,10069,10068,10073,10073,10073,10073,10073,0,0,0,0,0,0,1,0,1,0,0,10078,30,,,10089,10093,10095,10095,10094,10095,10095,10095,10095,10095,,1,1,0,0,0,0,0,0,0,0,,10476,10189,10140,10143,10140,10140,10139,10140,10143,10143,10140,10140,10143,10140,10139,10229,10390,10390,10390,10391,10390,10390,10390,10390,10390,10390,10391,10390,10390,2,10158,10159,10163,10170,2,84
84,10001,10004,,10011,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10047,,,,,1,0,1,0,0,1,0,1,10069,10069,10073,10074,10074,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10157,10160,,10169,1,85
85,10001,10005,,10016,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10048,,,,,1,0,1,0,0,1,1,1,10068,10069,10073,10073,10073,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10157,10160,,10169,1,86
86,10001,10003,10008,10012,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10047,,,,,1,1,1,1,0,1,0,1,10069,10069,10073,10074,10074,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10158,10159,,10169,1,87
87,10001,10003,10006,10018,10020,10025,47,10185,1,0,0,0,0,0,0,0,0,0,0,,10040,10043,10047,10050,10049,10053,10051,1,0,1,0,0,0,0,1,10069,10069,10073,10074,10073,10073,10074,0,0,0,0,0,0,0,0,1,1,1,10079,,20,,10089,10093,10093,10093,,,10093,,,,,1,0,0,0,0,1,0,0,0,0,,10475,10189,10143,10140,10139,10140,10139,10143,10143,10143,10140,10140,10139,10139,10139,10229,10392,10390,10390,10390,10390,10390,10390,10390,10390,10390,10392,10390,10390,,10158,10160,10164,10169,2,88
88,10001,10003,10007,10016,10020,10023,,10184,1,0,0,0,0,0,0,0,0,0,0,,10039,10046,10047,10049,10050,10051,10049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,89
89,10001,10004,,10014,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,1,1,0,0,1,0,1,10069,10069,10073,10074,10073,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10158,10161,,10169,1,90
90,10001,10004,,10015,10020,10025,36,10185,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10047,,,,,1,0,1,0,0,0,0,1,10068,10068,10073,10073,10074,10074,10073,0,0,1,0,1,0,0,1,1,1,0,10081,,0,,10088,10095,10095,10095,10095,10095,10095,10095,10095,10095,,0,0,0,0,1,0,0,0,0,0,,10474,10188,10140,10140,10139,10139,10140,10139,10140,10140,10139,10139,10139,10139,10229,10229,10392,10390,10390,10390,10390,10390,10390,10390,10390,10390,10391,10390,10391,4,10157,10159,10165,10169,2,91
91,10001,10004,,10016,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,,10047,10049,10049,10049,10049,1,1,1,0,0,1,1,1,10068,10069,10073,10073,10074,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10157,10160,,10169,1,92
92,10001,10003,10007,10014,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10040,10043,10047,10049,10049,10049,10049,1,1,1,0,0,0,0,1,10068,10069,10073,10074,10074,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10158,10160,,10169,1,93
93,10001,10004,,10010,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10044,10047,10049,10050,10052,10050,1,1,1,0,0,1,0,1,10069,10069,10073,10073,10074,10073,10073,0,0,1,1,1,0,0,0,0,1,0,10081,3,,,10088,10095,10095,10095,10095,10094,10095,10095,10095,10095,10484,0,0,0,0,1,0,0,0,0,1,Anyone who knows me well suggesting a shidduch with someone they know well or somewhat well,10476,10188,10140,10143,10140,10228,10229,10229,10140,10228,10228,10139,10139,10139,10229,10140,10392,10391,10391,10391,10390,10391,10390,10390,10390,10391,10391,10391,10391,8,10156,10159,10162,10169,2,94
94,10001,10003,10008,10015,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10043,10047,10049,10049,10050,10049,1,1,1,0,0,1,1,1,10068,10069,10073,10074,10073,,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10157,10160,,10169,1,95
95,10001,10005,,10013,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,1,1,1,0,0,1,0,1,10068,10068,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10157,10159,,10169,1,96
96,10001,10004,,10015,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,1,0,1,0,0,0,0,1,10068,10072,10073,10073,10076,10073,10077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10157,10159,,10169,1,97
97,10001,10005,,10013,10020,10023,,10185,0,0,0,0,0,0,0,0,0,0,0,,10042,10045,10048,,,,,0,0,1,0,0,0,1,1,10069,10072,10075,10076,10077,10077,10077,1,1,0,0,0,1,0,0,1,1,0,10081,16,,,10089,10094,10095,10094,10095,10093,10095,10095,10095,10095,10484,,,,,,,,,,,,10474,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10155,,10162,10169,2,98
98,10001,10003,10006,10013,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10043,10047,10049,10049,10049,10050,1,1,1,1,1,1,1,1,10068,10068,10073,10074,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10158,10160,,10170,1,99
99,10001,10005,,10013,10020,10025,27,10185,1,0,0,0,0,0,0,0,0,0,0,,10042,10044,10048,,,,,1,0,1,0,0,0,0,1,10069,10071,10073,10073,10076,10076,10076,0,1,0,1,1,1,0,0,0,1,0,10081,,0,,10087,10095,10095,10095,10095,10093,10095,10095,10095,10095,10485,0,0,0,0,1,0,0,0,0,1,Family and friends? Pray? Kind of losing hope here,10475,10190,10140,10229,10139,10228,10143,10228,10229,10143,10140,10139,10139,10139,10229,10139,10392,10392,10391,10393,10392,10390,10390,10391,10391,10390,10393,10392,10391,7,10157,10161,10162,10169,2,100
100,10001,10003,10007,10017,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10050,10052,10049,1,0,1,1,1,1,0,1,10068,10068,10073,10075,10074,10074,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,,10169,1,101
101,10001,10003,10006,10017,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10048,,,,,1,1,1,1,1,1,1,1,10069,10070,10073,10074,10075,10074,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10158,10159,,10169,1,102
102,10001,10003,10007,10015,10019,10022,,,1,0,0,1,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,1,0,1,0,0,0,0,1,10069,10068,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10156,10160,,10169,1,103
